,unit_auc,naive_auc,diff
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.46626438605273923,0.48070841660458286,-0.014444030551843623
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,0.49796782017877533,0.49837235092311183,-0.0004045307443364954
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,0.49524007084790156,0.4943329562311859,0.0009071146167156652
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,0.4973821293000485,0.49248735656650466,0.0048947727335438285
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.5118482505482435,0.4863079564611263,0.025540294087117166
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.54871926518953,0.5498825990353018,-0.00116333384577183
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,0.48530073567767357,0.49301950419608254,-0.007718768518408969
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,0.4834901197923441,0.5171307191088301,-0.03364059931648605
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,0.4264576903216143,0.4107452924643954,0.015712397857218896
REACTOME_CA2_ACTIVATED_K_CHANNELS,0.5001995553610916,0.5001995553610916,0.0
REACTOME_CA2_PATHWAY,0.49290601221705854,0.48119515101824145,0.01171086119881709
REACTOME_CALCINEURIN_ACTIVATES_NFAT,0.5015665506453438,0.4986716018432017,0.002894948802142139
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,0.5089821264093699,0.4910260857454075,0.01795604066396239
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.5324164134038134,0.5411463445399682,-0.008729931136154834
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,0.49998168689484634,0.49998168689484634,0.0
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,0.4713341598045901,0.4825821839601507,-0.011248024155560588
REACTOME_CARDIAC_CONDUCTION,0.48990660480614723,0.4868359158917678,0.003070688914379449
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,0.5585890434087931,0.5509473049021965,0.0076417385065966625
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.4943411683859634,0.5136492582124832,-0.01930808982651977
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,0.5043062897221927,0.48524472878209146,0.019061560940101252
REACTOME_CARNITINE_METABOLISM,0.502845511630382,0.4971300161483812,0.005715495482000843
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.6428109318890453,0.6607843823211359,-0.017973450432090643
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND,0.4980260443561473,0.5196534109349111,-0.02162736657876385
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.772606748157521,0.6515595867380928,0.12104716141942817
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,0.4890358700350955,0.5303152514824583,-0.04127938144736276
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,0.49918289059964494,0.49918289059964494,0.0
REACTOME_CA_DEPENDENT_EVENTS,0.5028092960278135,0.49668335705003636,0.00612593897777719
REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE,0.5028174260610433,0.5024137165321844,0.00040370952885893097
REACTOME_CD209_DC_SIGN_SIGNALING,0.469571831389352,0.4976628207503413,-0.028090989360989305
REACTOME_CD22_MEDIATED_BCR_REGULATION,0.5121005279430063,0.4876076120762036,0.02449291586680269
REACTOME_CD28_CO_STIMULATION,0.4931399765066677,0.48012157602418704,0.013018400482480652
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.4684417567704289,0.47776255244282034,-0.009320795672391469
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,0.4780954731974977,0.4549380179406019,0.023157455256895776
REACTOME_CDC42_GTPASE_CYCLE,0.48006565125015277,0.4972231419835573,-0.017157490733404557
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX,0.5037831754628699,0.4941802101523256,0.009602965310544276
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX,0.4479080849649243,0.53144943217877,-0.08354134721384576
REACTOME_CELLULAR_HEXOSE_TRANSPORT,0.5082261975621069,0.4924912162792501,0.015734981282856775
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,0.5749334486976836,0.5010383448500592,0.07389510384762443
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.5692441499894227,0.5139767589450075,0.05526739104441525
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.5612766353028051,0.5590757778224519,0.0022008574803532577
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.45034996918799525,0.5384161315626613,-0.08806616237466608
